Smiles,lable
O=S(=O)(Nc1ccc2[nH]cc(C[C@H]3CCCN3)c2c1)c1ccccc1F,1
O=S(=O)(Nc1ccc2[nH]cc(C[C@H]3CCCN3)c2c1)c1ccc(OC(F)(F)F)cc1,1
CN1CCC[C@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccc(Cl)c(Cl)c3)cc12,1
CN1CCC[C@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccc(OC(F)(F)F)cc3)cc12,1
CN1CCC[C@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccc(Br)cc3)cc12,1
O=S(=O)(Nc1ccc2[nH]cc(C[C@H]3CCCN3)c2c1)c1ccc(F)cc1Cl,1
CN1CCC[C@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc12,1
CN1CCC[C@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccccc3)cc12,1
CN1CCC[C@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccccc3Cl)cc12,1
COc1ccc(Cl)cc1S(=O)(=O)Nc1ccc2[nH]cc(C[C@@H]3CCCN3C)c2c1,1
CN1CCC[C@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3ccccc3Br)cc12,1
CN1CCC[C@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3cccc(C(F)(F)F)c3)cc12,1
CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2NC1,1
CSc1nn2c(C)cc(C)nc2c1S(=O)(=O)c1ccccc1,1
COc1ccc(S(=O)(=O)n2cc(C[C@@H]3CCCN3C)c3ccccc32)cc1OC,1
CN1CCC[C@H]1Cc1cn(S(=O)(=O)c2ccc(Cl)c(Cl)c2)c2ccccc12,1
COc1ccc(S(=O)(=O)n2cc(C3CCCNC3)c3ccccc32)cc1,1
CN1CCC[C@H]1Cc1cn(S(=O)(=O)c2ccc(N)cc2)c2ccccc12,1
Nc1ccc(S(=O)(=O)n2cc(C3CCN(Cc4ccccc4)C3)c3ccccc32)cc1,1
CNc1nn2c(N)c(Cl)c(C)nc2c1S(=O)(=O)c1ccccc1,1
CNc1nn2c(C)c(N(C)C)c(C)nc2c1S(=O)(=O)c1ccccc1,1
CNc1nn2c(N)cc(C)nc2c1S(=O)(=O)c1cccc(Cl)c1,1
CNc1nn2c(C)cc(C)nc2c1S(=O)(=O)c1ccccc1,1
CNc1nn2c(N(C)C)cc(C)nc2c1S(=O)(=O)c1ccccc1,1
CNc1nn2c(C)c(CN(C)C)c(C)nc2c1S(=O)(=O)c1cccc(Cl)c1,1
CNc1nn2c(C)c(CN)c(C)nc2c1S(=O)(=O)c1cccc(Cl)c1,1
CNc1nn2c(NC)cc(C)nc2c1S(=O)(=O)c1ccccc1,1
CNc1nn2c(C)c(CN)c(C)nc2c1S(=O)(=O)c1ccccc1,1
CNc1nn2c(C)c(CN(C)C)c(C)nc2c1S(=O)(=O)c1cccc(F)c1,1
CNc1nn2c(C)cc(CN)nc2c1S(=O)(=O)c1ccccc1,1
CNc1nn2c(C)c(CCN)c(C)nc2c1S(=O)(=O)c1ccccc1,1
CNc1cc(N2CCCNCC2)ccc1S(=O)(=O)c1cccc(F)c1,1
CNc1nn2c(C)c(CN)c(C)nc2c1S(=O)(=O)c1cccc(F)c1,1
CNc1nn2c(CN(C)C)cc(C)nc2c1S(=O)(=O)c1ccccc1,1
CNc1nn2c(CN)cc(C)nc2c1S(=O)(=O)c1ccccc1,1
CNc1nn2c(C)c(CCN(C)C)c(C)nc2c1S(=O)(=O)c1ccccc1,1
CNc1nn2c(C)c(NC(C)=O)c(C)nc2c1S(=O)(=O)c1ccccc1,1
CNc1nn2c(N3CCOCC3)cc(C)nc2c1S(=O)(=O)c1ccccc1,1
CNc1nn2c(N)c(Cl)c(C)nc2c1S(=O)(=O)c1cccc(Cl)c1,1
CN1CC=C(c2cn(S(=O)(=O)c3ccccc3Cl)c3ccccc23)CC1,1
Nc1ccc(S(=O)(=O)n2cc(C3=CCNCC3)c3cc4c(cc32)OCO4)cc1,1
O=S(=O)(c1ccccc1F)n1cc(C2=CCNCC2)c2ccccc21,1
CN1CC=C(c2cn(S(=O)(=O)c3cccc(Cl)c3)c3ccccc23)CC1,1
CN1CC=C(c2cn(Cc3ccccc3)c3ccccc23)CC1,1
CCC(=N\O)/C(C)=C/c1ccc(F)cc1,0
COc1ccc2cc(OCC3(C(=O)O)CN(C(=O)c4ccc(F)cc4)C3)ccc2c1,0
c1ccc(N2CCN(Cc3nc4ccccc4[nH]3)CC2)nc1,0
CN(C)C(=O)Cn1cc(-c2nc([C@@](C)(c3ccc(-c4cnc(N)nc4)cc3)C3CC3)no2)cn1,0
C[C@H](NC(=O)c1cnc2n1[C@](C)(Cc1ccc(C#N)cc1)C(=O)N2c1cc(Cl)c(F)c(Cl)c1)C(=O)NC1(c2ccccn2)CC1,0
C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,0
CCN(CC)CCc1c[nH]c2ccc(NS(=O)(=O)c3cccc4ccccc34)cc12,0
CCN(CC)CCc1c[nH]c2ccc(NS(=O)(=O)c3ccc4ccccc4c3)cc12,0
Cc1c(S(=O)(=O)Nc2ccc3[nH]cc(CCN(C)C)c3c2)sc2ccc(Cl)cc12,0
CCN(CC)CCc1c[nH]c2ccc(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)cc12,0
CCN(CC)CCc1c[nH]c2ccc(NS(=O)(=O)c3sc4ccc(Cl)cc4c3C)cc12,0
O=S(=O)(Nc1ccc2[nH]cc(C[C@H]3CCCN3)c2c1)c1ccc(C(F)(F)F)cc1,0
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(Cc2cc[nH]n2)CC3)cc1Cl,0
CN1CCOc2cc(S(=O)(=O)Nc3ccc4c(c3)CCN(Cc3cc[nH]n3)CC4)ccc21,0
CN1CCCC(n2cc(S(=O)(=O)C3=C(Cl)NC4SC=CN34)c3cccnc32)C1,0
O=S(=O)(c1cccc(Cl)c1)c1cn(C2CCCNC2)c2ncccc12,0
O=S(=O)(c1cccc(Br)c1)c1cn(C2CCNC2)c2ncccc12,0
CN1CCCC(n2cc(S(=O)(=O)c3cc(Cl)cc(Cl)c3)c3cccnc32)C1,0
CN1CCCC(n2cc(S(=O)(=O)c3cccc(C(F)(F)F)c3)c3cccnc32)C1,0
O=S(=O)(c1ccccc1Cl)c1cn(C2CCCNC2)c2ncccc12,0
CCN1CCCC(n2cc(S(=O)(=O)c3cccc(F)c3)c3cccnc32)C1,0
CCN1CCCC(n2cc(S(=O)(=O)c3cc(Cl)cc(Cl)c3)c3cccnc32)C1,0
O=S(=O)(c1cccc(F)c1)c1cn(C2CCCNC2)c2ncccc12,0
CN1CCN(c2cccc3[nH]c(Cc4cccc5ccccc45)nc23)CC1,0
CN1CCN(c2cccc3[nH]c(Cc4ccccc4)nc23)CC1,0
c1ccc(Cc2nc3c(N4CCNCC4)cccc3[nH]2)cc1,0
c1ccc2c(Cc3nc4c(N5CCNCC5)cccc4[nH]3)cccc2c1,0
O=C(c1nc2c(N3CCNCC3)cccc2[nH]1)c1cccc2ccccc12,0
c1ccc2cc(Cc3nc4c(N5CCNCC5)cccc4[nH]3)ccc2c1,0
CC1=C(CCN(C)C)c2cc(NS(=O)(=O)c3csc4ccccc34)ccc2C1,0
CC1=C(CCN(C)C)c2cc(NS(=O)(=O)c3ccc4ccccc4c3)ccc2C1,0
NCCc1cn(S(=O)(=O)c2c(Cl)nc3sccn23)c2ccccc12,0
