smiles,lable
CC(=O)NCCCC(=O)O,1
C(CN)[C@@H](C(=O)O)N,1
COC(=O)C(CC1=CC=C(C=C1)Cl)N.Cl,1
CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,1
CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)C(F)(F)F)N3C=C(N=C3)C)NC4=NC=CC(=N4)C5=CN=CC=C5.O.Cl,1
C[C@@]12CC[C@@H](C1(C)C)C[C@@]2(C3=CC=CC=C3)OCCN(C)C,1
CNCC1=CC=C(C=C1)NC(=O)C2=CNC3=C2C(=O)CCC3.Cl,1
C1CC(=O)NN=C1C2=CC=C(C=C2)NC3=CC=NC=C3.Cl,1
C1CNC(=NC1)NCCCNC[C@H]2CCC3=CC=CC=C3O2.Cl.Cl,1
CCOC1=C(C=C2C(=C1)C=C(S2)C(=O)[O-])OCC.[Na+],1
CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)OC(=O)C5=CC=CC=C5,1
CC1=CC=C(C=C1)SC2=CC=CC=C2C3CCNCC3.Br,1
CCC1=C(N2C=C(C=C(C2=N1)C)N3CCN(CC3)CC(=O)N4CC(C4)O)N(C)C5=NC(=C(S5)C#N)C6=CC=C(C=C6)F,1
C[C@H](C(=O)O)OC1=CC(=C(C=C1)CNC(=O)C2=C(N=CC=C2)OC3=CC4=C(C=C3)OCO4)F,1
CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,1
CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO.Cl,1
CC1=CN=C(N1)C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)Cl)NCCNC4=NC=C(C=C4)C#N,1
CC1=CN=C(N1)C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)Cl)NCCNC4=NC=C(C=C4)C#N.Cl,1
CC1=CN=C(N1)C2=CN=C(N=C2C3=C(C=C(C=C3)Cl)Cl)NCCNC4=NC=C(C=C4)C#N.Cl.Cl.Cl,1
C1OC2=C(O1)C=C(C=C2)C3=CC(=NN3)C4=CC(=CC=C4)Br,1
COC1=CC=C(C=C1)CN2C=C(C(=O)C3=CC=CC=C32)C(=O)O,1
CC1=CC(=NN=C1C(=O)N2CCN(CC2)C3=NC=CC=N3)C4=CC=CC=C4,1
CC1=C(C(=NC2=C(C(=NN12)NC)S(=O)(=O)C3=CC=CC=C3)C)N(C)C,1
CN1C(=C(C=N1)C2=NN(C3=C2C(=NC=N3)N4CCC4)C)C5=CC=C(C=C5)C(F)(F)F,1
CC(C)C1=NC2=C(C=CC=C2N1)C(=O)NCC3CCN(CC3)CC4CCN(CC4)C(=O)OC,1
C1CN(CCC1N)C2=NC(=CC=C2)Cl.Cl,1
C1CNCC2=C1C(=O)NO2,1
C1CNCC2=C1C(=O)NO2.Cl,1
C[C@H](C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,1
C[C@]1(CC[C@H]2[C@@H](C1)CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4C(=O)CN5C=C(C=N5)C#N)C)O,1
COC1=CC(=C(C=C1)OC)C2=NN=C3N2N=C(CS3)C4=CC(=C(C=C4)OC)OC,1
CN1C(=O)C2=CC=CC=C2C(=N1)CC(=O)NC3=C(C=CC(=C3)S(=O)(=O)NC4=CC(=CC=C4)Cl)O,1
CN(C)CCOC1=CC2=CC=CC=C2SC3=C1C=C(C=C3)Cl,1
COC1=C(C=C(C=C1)S(=O)(=O)NC2=C(C(=CC(=C2)Cl)Cl)OC)N3CCNCC3.Cl,1
C1CN(CCN1CCCN2C3=CC=CC4=C3C(=CC=C4)S2(=O)=O)C5=CC=C(C=C5)F,1
CN1CCC(CC1)C2=CNC3=C2C=C(C=C3)NC(=O)C4=CC=C(C=C4)F,1
CC1=CC2=C(C=C1C(F)(F)F)N(CC2)C(=O)NC3=CN=C(C=C3)OC4=C(N=CC=C4)C,1
C1=CC=C2C(=C1)C=CC=C2CSC3=NC=NC4=C3NC=N4,1
CN1C=CC2=C1C=CC(=C2)NC(=O)NC3=CN=CC=C3.Cl,1
C1CN2C(CN1)C(=O)NC3=CC(=C(C=C32)Cl)Cl.Cl,1
CC1=NSC(=C1)NC(=O)NC2=CC3=C(C=C2)N(C=C3)C,1
CCCCCC[C@@H]([C@@H](C)O)N1C=NC2=C(N=CN=C21)N.Cl,1
CCC1=CC=CC=C1OC[C@H](CN[C@H]2CCCC3=CC=CC=C23)O.Cl,1
CC(=O)NCC1=CC(=CC=C1)OC[C@H](CNCCC2=CC=C(C=C2)NS(=O)(=O)C3=CC=CC=C3)O,1
CN1CCN(CC1)C2=CC=C(C=C2)NC3=C4C=CC=CC4=NC5=CC=CC=C53.Cl.Cl,1
CC(C)(CC1=CNC2=CC=CC=C21)NCC(COC3=CC=CC=C3C#N)O,1
C1=CC(=CC=C1C2=NC3=C(N2)C=C(C=C3)C4=NC5=C(N4)C=C(C=C5)N)N,1
CCCCCCCCCCCCCC(=O)NC1=CC=C(C=C1)CP(=O)([O-])[O-].[Na+].[Na+],1
C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC4=CC=CC=C4)C)C,1
C1CN(CCN1)C(=O)C2=CC=C(C=C2)/C=C/C3=NNC4=CC=CC=C43,1
CC1=CC(=CC=C1)C2CN(CCC3=C(C(=C(C=C23)O)O)Cl)C.Br,1
CN1CCC2=CC(=C(C=C2C(C1)C3=CC=CC=C3)O)Br,1
CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)N=[N+]=[N-])C,1
COC[C@H](C1=CC(=C(C=C1)OC(F)(F)F)F)NC(=O)N2CC(=O)NC3=C2N=CC(=C3)OC,1
COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C4CCCCC4.C(=C\C(=O)O)\C(=O)O,1
COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)(C3=CC=C(C=C3)OC)OCCN4CCC[C@@H](C4)C(=O)O,1
CCOC(OCC)P(=O)(CCCNCC1=CC(=C(C=C1)Cl)Cl)O,1
COC1=CC=C(C=C1)C2=NN(C(=N)C=C2)CCCC(=O)O.Br,1
C1=CC(=C(C(=C1)F)NC(=S)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F,1
C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)NCCCCCCN.Cl,1
COC1=NC(=NC(=C1)C2=CC=C(C=C2)C(F)(F)F)NC3CCCCC3.Cl,1
CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC(=CC=C4)SC,1
CCN(C)C(=O)OC1=CC2=C(CC[C@H]2NCC#C)C=C1.CCN(C)C(=O)OC1=CC2=C(CC[C@H]2NCC#C)C=C1.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,1
C1CN(C[C@@H]1O)C2=C(C=C(C=N2)C(=O)NC3=CC=C(C=C3)OC(F)(F)Cl)C4=CC=NN4,1
C[C@H](CC1=NC2=C(C=NN2C3=CC=CC=C3Cl)C(=O)N1)C(F)(F)F,1
CC(CC1=NC2=C(C=NN2C3=CC=CC=C3Cl)C(=O)N1)C(F)(F)F,1
CC(C)N1C2=CC=CC=C2C=C(C1=O)C(=O)NC3CC4CCC(C3)N4C[C@H](CN(C)S(=O)(=O)C)O,1
CC(C)N1C2=CC=CC=C2C=C(C1=O)C(=O)NC3C[C@H]4CC[C@@H](C3)N4C[C@H](CN(C)S(=O)(=O)C)O.Cl,1
C[C@]1(CCSC(=N1)N)C2=C(C=C(C(=C2)C3=CN=CN=C3)F)F,1
CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)N)C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C)NC(=O)[C@H](CC(=O)N)N,1
C1[C@H](CN([C@@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)N)C(=O)[C@H](CC4=CC=C(C=C4)F)N)O.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,1
COC1=CC=C(C=C1)CNC(=O)NC2=NC=C(S2)[N+](=O)[O-],1
CC1=NOC(=C1)[C@@H]2CCCN2C.Cl,1
CN(C)C1=NC=C(S1)/C=C/C2=NC3=C(O2)C=C(C=C3)OCCF,1
C1=CC(=C(C=C1Cl)Cl)/C(=C/N2C=NC=N2)/Cl,1
COC1=CC2=C(C=C1)NC=C2CCNC(=O)C3=CC(=O)C=CO3,1
CN1C[C@@H]2C[C@H]1CN2,1
CN1C(=C(C=N1)Br)C2=C(C=CC(=C2)NC(=O)NC3=C(C=C(C=C3)F)F)OC,1
CN1C(=CC=N1)C2=C(C=CC(=C2)NC(=O)C3=CC(=CC=C3)OC)OCCN4CCOCC4,1
C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O,1
C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O.C(C(C(=O)O)O)(C(=O)O)O,1
CN(C)CC(COC1=CC=CC=C1CCC2=CC(=CC=C2)OC)OC(=O)CCC(=O)O.Cl,1
CCCCCS(=O)(=O)NC(=O)C1=CC2=C(C=C1)N=C(N2CC3=CC(=C(C=C3)Cl)Cl)C,1
C1=CC=C2C(=C1)C(=C(N2)C3=C(NC4=C3C=CC(=C4)Br)O)N=O,1
